SHOP_YEAR,SHOP_YM,SHOP_MONTH_LD,LAST_SHOP_YM,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,ORDER_PER_MONTH,SPENDING_PER_MONTH,ROW_NO
2007,200703,2007-03-31,200702,CUST0000435195,LA,YF,4,147.16,4
2007,200704,2007-04-30,200703,CUST0000435195,LA,YF,4,68.009999999999991,5
2007,200705,2007-05-31,200704,CUST0000435195,LA,YF,3,93.17,6
2007,200706,2007-06-30,200705,CUST0000435195,LA,YF,4,52.079999999999984,7
2008,200804,2008-04-30,200803,CUST0000435195,LA,YF,1,15.87,8
2008,200805,2008-05-31,200804,CUST0000435195,LA,YF,1,17.32,9
2008,200806,2008-06-30,200805,CUST0000435195,LA,YF,1,44.779999999999987,10
2006,200606,2006-06-30,200605,CUST0000435846,UM,YA,1,1.6400000000000001,1
2006,200607,2006-07-31,200606,CUST0000435846,UM,YA,1,5.95,2
2006,200610,2006-10-31,200609,CUST0000435846,UM,YA,1,19.2,3
2006,200606,2006-06-30,200605,CUST0000436015,UM,PE,1,10.55,1
2006,200608,2006-08-31,200607,CUST0000436015,UM,PE,2,15.729999999999997,2
2007,200706,2007-06-30,200705,CUST0000436015,UM,PE,1,2.7800000000000002,3
2006,200611,2006-11-30,200610,CUST0000436040,UM,OA,1,1.02,1
2006,200607,2006-07-31,200606,CUST0000436160,LA,OA,2,71.11,1
2006,200608,2006-08-31,200607,CUST0000436160,LA,OA,1,23.04,2
2007,200705,2007-05-31,200704,CUST0000436160,LA,OA,1,4.82,3
2008,200805,2008-05-31,200804,CUST0000436160,LA,OA,1,24.87,4
2006,200605,2006-05-31,200604,CUST0000436394,LA,,1,14.329999999999998,1
2006,200608,2006-08-31,200607,CUST0000436394,LA,,1,46.109999999999992,2
2006,200609,2006-09-30,200608,CUST0000436394,LA,,2,23.79,3
2006,200610,2006-10-31,200609,CUST0000436394,LA,,3,55.38,4
2006,200611,2006-11-30,200610,CUST0000436394,LA,,1,34.410000000000011,5
2006,200612,2006-12-31,200611,CUST0000436394,LA,,2,24.46,6
2007,200701,2007-01-31,200612,CUST0000436394,LA,,3,25.189999999999998,7
2007,200705,2007-05-31,200704,CUST0000436394,LA,,1,24.669999999999998,8
2007,200706,2007-06-30,200705,CUST0000436394,LA,,1,3.67,9
2007,200708,2007-08-31,200707,CUST0000436394,LA,,4,62.95000000000001,10
2007,200711,2007-11-30,200710,CUST0000436394,LA,,1,3.98,11
2007,200712,2007-12-31,200711,CUST0000436394,LA,,1,4.59,12
2008,200801,2008-01-31,200712,CUST0000436394,LA,,1,7.78,13
2008,200804,2008-04-30,200803,CUST0000436394,LA,,1,17.07,14
2008,200807,2008-07-31,200806,CUST0000436394,LA,,1,4.59,15
2006,200607,2006-07-31,200606,CUST0000436728,MM,OT,1,3.23,1
2006,200608,2006-08-31,200607,CUST0000436728,MM,OT,1,15.79,2
2006,200609,2006-09-30,200608,CUST0000436728,MM,OT,1,4.6999999999999993,3
2006,200610,2006-10-31,200609,CUST0000436728,MM,OT,2,40.71,4
2006,200611,2006-11-30,200610,CUST0000436728,MM,OT,1,15.310000000000002,5
2006,200606,2006-06-30,200605,CUST0000436891,UM,PE,4,9.93,1
2006,200607,2006-07-31,200606,CUST0000436891,UM,PE,4,12.39,2
2006,200610,2006-10-31,200609,CUST0000436891,UM,PE,2,1.47,3
2007,200704,2007-04-30,200703,CUST0000436891,UM,PE,2,2.09,4
2007,200705,2007-05-31,200704,CUST0000436891,UM,PE,2,3.3100000000000005,5
2007,200706,2007-06-30,200705,CUST0000436891,UM,PE,2,33.429999999999993,6
2007,200709,2007-09-30,200708,CUST0000436891,UM,PE,1,2.81,7
2007,200711,2007-11-30,200710,CUST0000436891,UM,PE,1,1.54,8
2007,200712,2007-12-31,200711,CUST0000436891,UM,PE,2,7.9599999999999991,9
2008,200801,2008-01-31,200712,CUST0000436891,UM,PE,1,1.73,10
2008,200804,2008-04-30,200803,CUST0000436891,UM,PE,1,4.18,11
2008,200805,2008-05-31,200804,CUST0000436891,UM,PE,2,4.2200000000000006,12
2006,200606,2006-06-30,200605,CUST0000436917,UM,,1,24.700000000000003,1
2007,200707,2007-07-31,200706,CUST0000437046,LA,OT,1,12.23,1
2007,200708,2007-08-31,200707,CUST0000437046,LA,OT,1,7.55,2
2008,200804,2008-04-30,200803,CUST0000437046,LA,OT,1,12.23,3
2006,200610,2006-10-31,200609,CUST0000437165,UM,YA,1,5.15,1
2006,200611,2006-11-30,200610,CUST0000437165,UM,YA,1,5.12,2
2007,200706,2007-06-30,200705,CUST0000437165,UM,YA,1,18.650000000000002,3
2007,200709,2007-09-30,200708,CUST0000437165,UM,YA,2,18.16,4
2007,200712,2007-12-31,200711,CUST0000437165,UM,YA,1,20.32,5
2008,200802,2008-02-29,200801,CUST0000437165,UM,YA,3,124.62000000000002,6
2008,200803,2008-03-31,200802,CUST0000437165,UM,YA,2,94.789999999999992,7
2008,200804,2008-04-30,200803,CUST0000437165,UM,YA,1,5.12,8
2006,200608,2006-08-31,200607,CUST0000438114,LA,OT,1,39.530000000000015,1
2008,200805,2008-05-31,200804,CUST0000438114,LA,OT,1,39.530000000000015,2
2006,200604,2006-04-30,200603,CUST0000438228,MM,OF,1,4.62,1
2006,200605,2006-05-31,200604,CUST0000438228,MM,OF,1,29.619999999999997,2
2006,200606,2006-06-30,200605,CUST0000438228,MM,OF,2,18.72,3
2006,200607,2006-07-31,200606,CUST0000438228,MM,OF,1,9.36,4
2006,200608,2006-08-31,200607,CUST0000438228,MM,OF,1,1.54,5
2006,200609,2006-09-30,200608,CUST0000438228,MM,OF,2,11.879999999999999,6
2006,200610,2006-10-31,200609,CUST0000438228,MM,OF,1,9.36,7
2006,200611,2006-11-30,200610,CUST0000438228,MM,OF,2,13.98,8
2007,200701,2007-01-31,200612,CUST0000438228,MM,OF,2,13.98,9
2007,200702,2007-02-28,200701,CUST0000438228,MM,OF,1,9.36,10
2007,200703,2007-03-31,200702,CUST0000438228,MM,OF,1,1.54,11
2007,200704,2007-04-30,200703,CUST0000438228,MM,OF,3,32.58,12
2007,200705,2007-05-31,200704,CUST0000438228,MM,OF,2,10.899999999999999,13
2007,200707,2007-07-31,200706,CUST0000438228,MM,OF,1,38.98,14
2007,200708,2007-08-31,200707,CUST0000438228,MM,OF,2,6.16,15
2007,200709,2007-09-30,200708,CUST0000438228,MM,OF,1,1.54,16
2007,200710,2007-10-31,200709,CUST0000438228,MM,OF,1,37.44,17
2007,200711,2007-11-30,200710,CUST0000438228,MM,OF,1,10.899999999999999,18
2007,200712,2007-12-31,200711,CUST0000438228,MM,OF,1,4.62,19
2008,200801,2008-01-31,200712,CUST0000438228,MM,OF,1,56.16,20
2008,200802,2008-02-29,200801,CUST0000438228,MM,OF,2,12.439999999999998,21
2008,200803,2008-03-31,200802,CUST0000438228,MM,OF,1,9.36,22
2008,200804,2008-04-30,200803,CUST0000438228,MM,OF,2,18.72,23
2008,200806,2008-06-30,200805,CUST0000438228,MM,OF,2,43.599999999999994,24
2006,200608,2006-08-31,200607,CUST0000438271,LA,OT,1,0.53,1
2006,200610,2006-10-31,200609,CUST0000438271,LA,OT,1,25.210000000000004,2
2007,200703,2007-03-31,200702,CUST0000438271,LA,OT,2,70.99,3
2007,200709,2007-09-30,200708,CUST0000438271,LA,OT,1,0.63,4
2007,200710,2007-10-31,200709,CUST0000438271,LA,OT,1,2.9699999999999998,5
2008,200806,2008-06-30,200805,CUST0000438271,LA,OT,1,40.779999999999987,6
2006,200607,2006-07-31,200606,CUST0000438334,XX,OT,1,4.71,1
2007,200711,2007-11-30,200710,CUST0000438442,LA,OT,1,52.63000000000001,1
2008,200801,2008-01-31,200712,CUST0000438442,LA,OT,1,86.149999999999991,2
2008,200806,2008-06-30,200805,CUST0000438442,LA,OT,1,86.149999999999991,3
2007,200702,2007-02-28,200701,CUST0000438603,LA,,2,2.99,1
2007,200709,2007-09-30,200708,CUST0000438704,UM,YA,6,58.14,1
2007,200710,2007-10-31,200709,CUST0000438704,UM,YA,1,6.4600000000000009,2
2007,200711,2007-11-30,200710,CUST0000438704,UM,YA,4,38.5,3
2007,200712,2007-12-31,200711,CUST0000438704,UM,YA,2,8.42,4
2008,200801,2008-01-31,200712,CUST0000438704,UM,YA,4,29.78,5
2008,200802,2008-02-29,200801,CUST0000438704,UM,YA,1,8.4,6
2008,200804,2008-04-30,200803,CUST0000438704,UM,YA,2,0.11,7
2008,200805,2008-05-31,200804,CUST0000438704,UM,YA,1,2.11,8
2008,200806,2008-06-30,200805,CUST0000438704,UM,YA,1,7.15,9
2007,200703,2007-03-31,200702,CUST0000438951,MM,YF,1,9.94,1
2006,200610,2006-10-31,200609,CUST0000438977,MM,OA,2,6.7900000000000009,1
2006,200611,2006-11-30,200610,CUST0000438977,MM,OA,7,28.46,2
2006,200612,2006-12-31,200611,CUST0000438977,MM,OA,3,15.74,3
2007,200701,2007-01-31,200612,CUST0000438977,MM,OA,5,33.92,4
2007,200702,2007-02-28,200701,CUST0000438977,MM,OA,7,21.23,5
2007,200703,2007-03-31,200702,CUST0000438977,MM,OA,8,42.269999999999989,6
2007,200704,2007-04-30,200703,CUST0000438977,MM,OA,11,66.74,7
2007,200705,2007-05-31,200704,CUST0000438977,MM,OA,9,48.400000000000006,8
2007,200706,2007-06-30,200705,CUST0000438977,MM,OA,11,84.14,9
2007,200707,2007-07-31,200706,CUST0000438977,MM,OA,7,45.629999999999995,10
2007,200708,2007-08-31,200707,CUST0000438977,MM,OA,7,80.74,11
2007,200709,2007-09-30,200708,CUST0000438977,MM,OA,9,41.710000000000008,12
2007,200710,2007-10-31,200709,CUST0000438977,MM,OA,6,35.539999999999992,13
2007,200711,2007-11-30,200710,CUST0000438977,MM,OA,8,42.74,14
2007,200712,2007-12-31,200711,CUST0000438977,MM,OA,8,21.28,15
2008,200801,2008-01-31,200712,CUST0000438977,MM,OA,7,25.03,16
2008,200802,2008-02-29,200801,CUST0000438977,MM,OA,7,36.62,17
2008,200803,2008-03-31,200802,CUST0000438977,MM,OA,5,19.42,18
2008,200804,2008-04-30,200803,CUST0000438977,MM,OA,13,46.070000000000007,19
2008,200805,2008-05-31,200804,CUST0000438977,MM,OA,9,68.499999999999986,20
2008,200806,2008-06-30,200805,CUST0000438977,MM,OA,5,18.61,21
2008,200807,2008-07-31,200806,CUST0000438977,MM,OA,1,0.73,22
2007,200701,2007-01-31,200612,CUST0000438993,MM,OA,1,14.569999999999999,1
2007,200703,2007-03-31,200702,CUST0000438993,MM,OA,2,11.57,2
2007,200705,2007-05-31,200704,CUST0000438993,MM,OA,1,27.65,3
2007,200706,2007-06-30,200705,CUST0000438993,MM,OA,3,34.5,4
2007,200710,2007-10-31,200709,CUST0000438993,MM,OA,2,33.9,5
2007,200711,2007-11-30,200710,CUST0000438993,MM,OA,1,6.94,6
2008,200801,2008-01-31,200712,CUST0000438993,MM,OA,4,165.96000000000004,7
2008,200802,2008-02-29,200801,CUST0000438993,MM,OA,1,67.960000000000008,8
2008,200803,2008-03-31,200802,CUST0000438993,MM,OA,3,129.61,9
2008,200804,2008-04-30,200803,CUST0000438993,MM,OA,2,87.510000000000019,10
2008,200805,2008-05-31,200804,CUST0000438993,MM,OA,1,27.299999999999997,11
2006,200609,2006-09-30,200608,CUST0000439130,MM,YF,2,7.98,1
2006,200612,2006-12-31,200611,CUST0000439130,MM,YF,3,9.87,2
2007,200701,2007-01-31,200612,CUST0000439130,MM,YF,4,44.47,3
2007,200702,2007-02-28,200701,CUST0000439130,MM,YF,2,13.54,4
2007,200703,2007-03-31,200702,CUST0000439130,MM,YF,6,37.319999999999986,5
2007,200704,2007-04-30,200703,CUST0000439130,MM,YF,4,25.529999999999998,6
2007,200705,2007-05-31,200704,CUST0000439130,MM,YF,4,35.080000000000005,7
2007,200706,2007-06-30,200705,CUST0000439130,MM,YF,5,37.48,8
2007,200707,2007-07-31,200706,CUST0000439130,MM,YF,5,33.089999999999996,9
2007,200708,2007-08-31,200707,CUST0000439130,MM,YF,8,102.41000000000001,10
2007,200709,2007-09-30,200708,CUST0000439130,MM,YF,6,24.33,11
2007,200710,2007-10-31,200709,CUST0000439130,MM,YF,5,62.419999999999995,12
2007,200711,2007-11-30,200710,CUST0000439130,MM,YF,6,35.3,13
2007,200712,2007-12-31,200711,CUST0000439130,MM,YF,4,26.180000000000003,14
2008,200801,2008-01-31,200712,CUST0000439130,MM,YF,6,26.98,15
2008,200802,2008-02-29,200801,CUST0000439130,MM,YF,5,28.080000000000005,16
2008,200803,2008-03-31,200802,CUST0000439130,MM,YF,5,24.830000000000002,17
2008,200804,2008-04-30,200803,CUST0000439130,MM,YF,2,48.670000000000009,18
2008,200805,2008-05-31,200804,CUST0000439130,MM,YF,2,10.519999999999998,19
2008,200806,2008-06-30,200805,CUST0000439130,MM,YF,3,27.029999999999998,20
2006,200610,2006-10-31,200609,CUST0000439199,MM,,1,3.3,1
2006,200611,2006-11-30,200610,CUST0000439199,MM,,4,10.36,2
2006,200612,2006-12-31,200611,CUST0000439199,MM,,3,7.58,3
2007,200701,2007-01-31,200612,CUST0000439199,MM,,7,14.39,4
2007,200702,2007-02-28,200701,CUST0000439199,MM,,3,6.49,5
2007,200703,2007-03-31,200702,CUST0000439199,MM,,5,10.5,6
2007,200704,2007-04-30,200703,CUST0000439199,MM,,4,10.8,7
2007,200705,2007-05-31,200704,CUST0000439199,MM,,3,14.599999999999998,8
2007,200706,2007-06-30,200705,CUST0000439199,MM,,1,1.4,9
2007,200707,2007-07-31,200706,CUST0000439199,MM,,2,5.12,10
2007,200708,2007-08-31,200707,CUST0000439199,MM,,4,8.59,11
2007,200709,2007-09-30,200708,CUST0000439199,MM,,1,13.77,12
2007,200710,2007-10-31,200709,CUST0000439199,MM,,2,5.3100000000000005,13
2008,200804,2008-04-30,200803,CUST0000439199,MM,,3,4.7700000000000005,14
2008,200805,2008-05-31,200804,CUST0000439199,MM,,3,19.509999999999998,15
2008,200807,2008-07-31,200806,CUST0000439199,MM,,1,0.43,16
2007,200711,2007-11-30,200710,CUST0000439220,MM,YA,1,0.75,1
2007,200707,2007-07-31,200706,CUST0000439389,LA,OT,1,32.75,1
2006,200605,2006-05-31,200604,CUST0000440311,MM,PE,1,1.24,1
2006,200610,2006-10-31,200609,CUST0000440311,MM,PE,2,3.9000000000000004,2
2006,200611,2006-11-30,200610,CUST0000440311,MM,PE,1,3.2800000000000002,3
2006,200612,2006-12-31,200611,CUST0000440311,MM,PE,2,3.76,4
2007,200703,2007-03-31,200702,CUST0000440311,MM,PE,1,4.16,5
2007,200704,2007-04-30,200703,CUST0000440311,MM,PE,2,7.9600000000000009,6
2007,200706,2007-06-30,200705,CUST0000440311,MM,PE,1,5.8999999999999995,7
2007,200712,2007-12-31,200711,CUST0000440311,MM,PE,1,3.79,8
2008,200806,2008-06-30,200805,CUST0000440311,MM,PE,2,3.76,9
2007,200704,2007-04-30,200703,CUST0000440705,UM,OT,1,31.740000000000002,1
2007,200706,2007-06-30,200705,CUST0000440708,UM,OT,1,5.41,1
2007,200709,2007-09-30,200708,CUST0000440708,UM,OT,1,4.95,2
2007,200710,2007-10-31,200709,CUST0000440708,UM,OT,1,3.15,3
2006,200605,2006-05-31,200604,CUST0000440724,MM,OT,1,5.21,1
2006,200606,2006-06-30,200605,CUST0000440724,MM,OT,1,1.74,2
2006,200607,2006-07-31,200606,CUST0000440724,MM,OT,1,9.71,3
2006,200608,2006-08-31,200607,CUST0000440724,MM,OT,1,4.34,4
2007,200707,2007-07-31,200706,CUST0000440724,MM,OT,1,1.85,5
2008,200804,2008-04-30,200803,CUST0000440724,MM,OT,1,9.71,6
2006,200607,2006-07-31,200606,CUST0000440874,UM,,1,9.36,1
2007,200704,2007-04-30,200703,CUST0000440900,MM,YA,1,4.32,1
2006,200605,2006-05-31,200604,CUST0000441202,MM,YF,1,6.5,1
2007,200707,2007-07-31,200706,CUST0000441202,MM,YF,1,17.62,2
2006,200611,2006-11-30,200610,CUST0000441359,UM,OT,1,0.21,1
2006,200611,2006-11-30,200610,CUST0000441378,LA,OT,1,3.07,1
2006,200604,2006-04-30,200603,CUST0000441394,LA,YF,1,3.09,1
2008,200806,2008-06-30,200805,CUST0000441394,LA,YF,1,3.09,2
2006,200607,2006-07-31,200606,CUST0000441584,MM,,1,3.79,1
2006,200609,2006-09-30,200608,CUST0000441584,MM,,1,3.5700000000000003,2
2007,200703,2007-03-31,200702,CUST0000441584,MM,,2,4.9899999999999993,3
2007,200708,2007-08-31,200707,CUST0000441584,MM,,1,7.8000000000000007,4
2008,200802,2008-02-29,200801,CUST0000441584,MM,,1,1.23,5
2008,200803,2008-03-31,200802,CUST0000441584,MM,,1,11.11,6
2008,200805,2008-05-31,200804,CUST0000441584,MM,,1,3.79,7
2007,200704,2007-04-30,200703,CUST0000441595,XX,OT,1,0.32,1
2007,200705,2007-05-31,200704,CUST0000441595,XX,OT,1,0.72,2
2007,200712,2007-12-31,200711,CUST0000441595,XX,OT,1,7.44,3
2008,200802,2008-02-29,200801,CUST0000441595,XX,OT,1,0.74,4
2006,200606,2006-06-30,200605,CUST0000441645,LA,OT,1,29.67,1
2006,200607,2006-07-31,200606,CUST0000441645,LA,OT,1,47.440000000000005,2
2007,200701,2007-01-31,200612,CUST0000441645,LA,OT,1,0.49,3
2007,200706,2007-06-30,200705,CUST0000441645,LA,OT,1,83.689999999999984,4
2007,200709,2007-09-30,200708,CUST0000441645,LA,OT,1,0.01,5
2006,200608,2006-08-31,200607,CUST0000441833,MM,OF,1,0.39,1
2006,200604,2006-04-30,200603,CUST0000441856,LA,YA,10,29.770000000000003,1
2006,200605,2006-05-31,200604,CUST0000441856,LA,YA,11,25.430000000000003,2
2006,200606,2006-06-30,200605,CUST0000441856,LA,YA,4,11.72,3
2006,200607,2006-07-31,200606,CUST0000441856,LA,YA,16,64.22,4
2006,200608,2006-08-31,200607,CUST0000441856,LA,YA,5,19.400000000000002,5
2006,200609,2006-09-30,200608,CUST0000441856,LA,YA,7,15.850000000000001,6
2006,200610,2006-10-31,200609,CUST0000441856,LA,YA,11,25.62,7
2006,200611,2006-11-30,200610,CUST0000441856,LA,YA,8,27.79,8
2006,200612,2006-12-31,200611,CUST0000441856,LA,YA,3,5.32,9
2008,200804,2008-04-30,200803,CUST0000441856,LA,YA,3,2.18,10
2008,200805,2008-05-31,200804,CUST0000441856,LA,YA,2,2.46,11
2008,200806,2008-06-30,200805,CUST0000441856,LA,YA,2,5.56,12
2006,200609,2006-09-30,200608,CUST0000442106,LA,,1,49.39,1
2006,200610,2006-10-31,200609,CUST0000442106,LA,,1,2.64,2
2007,200704,2007-04-30,200703,CUST0000442106,LA,,1,10.049999999999999,3
2007,200710,2007-10-31,200709,CUST0000442106,LA,,1,16.72,4
2007,200711,2007-11-30,200710,CUST0000442106,LA,,1,3.0999999999999996,5
2008,200804,2008-04-30,200803,CUST0000442106,LA,,1,10.049999999999999,6
2008,200806,2008-06-30,200805,CUST0000442106,LA,,1,49.39,7
2006,200606,2006-06-30,200605,CUST0000442388,MM,YF,1,3.19,1
2006,200607,2006-07-31,200606,CUST0000442388,MM,YF,1,3.55,2
2006,200611,2006-11-30,200610,CUST0000442388,MM,YF,2,5.27,3
2007,200703,2007-03-31,200702,CUST0000442388,MM,YF,2,4.41,4
2007,200704,2007-04-30,200703,CUST0000442388,MM,YF,2,5.79,5
2007,200711,2007-11-30,200710,CUST0000442388,MM,YF,1,1.67,6
2007,200712,2007-12-31,200711,CUST0000442388,MM,YF,1,0.03,7
2008,200802,2008-02-29,200801,CUST0000442388,MM,YF,1,36.800000000000011,8
2008,200806,2008-06-30,200805,CUST0000442388,MM,YF,1,3.55,9
2007,200705,2007-05-31,200704,CUST0000442459,MM,YA,1,2.8499999999999996,1
2007,200706,2007-06-30,200705,CUST0000442459,MM,YA,1,0.75,2
2008,200804,2008-04-30,200803,CUST0000442459,MM,YA,1,0.75,3
2007,200702,2007-02-28,200701,CUST0000442578,UM,OF,1,1.0899999999999999,1
2006,200604,2006-04-30,200603,CUST0000442582,MM,OT,2,17.400000000000002,1
2008,200807,2008-07-31,200806,CUST0000442582,MM,OT,1,0.01,2
2006,200606,2006-06-30,200605,CUST0000442754,LA,OF,1,2.98,1
2006,200608,2006-08-31,200607,CUST0000442754,LA,OF,1,5.65,2
2006,200610,2006-10-31,200609,CUST0000442754,LA,OF,1,0.86,3
2007,200701,2007-01-31,200612,CUST0000442754,LA,OF,2,10.040000000000001,4
2007,200704,2007-04-30,200703,CUST0000442754,LA,OF,2,7.88,5
2007,200705,2007-05-31,200704,CUST0000442754,LA,OF,2,12.26,6
2007,200708,2007-08-31,200707,CUST0000442754,LA,OF,1,6.11,7
2007,200710,2007-10-31,200709,CUST0000442754,LA,OF,1,5.88,8
2008,200801,2008-01-31,200712,CUST0000442754,LA,OF,1,4.51,9
2008,200803,2008-03-31,200802,CUST0000442754,LA,OF,1,3.0699999999999994,10
2008,200805,2008-05-31,200804,CUST0000442754,LA,OF,1,6.47,11
2008,200806,2008-06-30,200805,CUST0000442754,LA,OF,1,1.41,12
2007,200710,2007-10-31,200709,CUST0000442822,MM,YF,1,2.8,1
2007,200711,2007-11-30,200710,CUST0000442822,MM,YF,1,4.98,2
2006,200604,2006-04-30,200603,CUST0000442859,UM,OT,1,1.7,1
2006,200607,2006-07-31,200606,CUST0000442927,XX,YA,1,6.5299999999999994,1
2006,200605,2006-05-31,200604,CUST0000443217,MM,OT,1,0.21,1
2007,200703,2007-03-31,200702,CUST0000443308,MM,OT,2,1.12,1
2008,200801,2008-01-31,200712,CUST0000443766,MM,OT,1,0.87,1
2006,200609,2006-09-30,200608,CUST0000443769,MM,OT,2,22.72,1
2007,200711,2007-11-30,200710,CUST0000443769,MM,OT,1,17.479999999999997,2
2008,200806,2008-06-30,200805,CUST0000443769,MM,OT,1,17.479999999999997,3
2006,200604,2006-04-30,200603,CUST0000443923,MM,OT,2,3.42,1
2006,200606,2006-06-30,200605,CUST0000443923,MM,OT,2,1.41,2
2006,200607,2006-07-31,200606,CUST0000443923,MM,OT,3,8.91,3
2006,200608,2006-08-31,200607,CUST0000443923,MM,OT,1,2.81,4
2006,200609,2006-09-30,200608,CUST0000443923,MM,OT,5,8.7600000000000016,5
2006,200610,2006-10-31,200609,CUST0000443923,MM,OT,3,4.78,6
2007,200702,2007-02-28,200701,CUST0000443923,MM,OT,3,16.72,7
2007,200707,2007-07-31,200706,CUST0000443923,MM,OT,2,4.42,8
2007,200709,2007-09-30,200708,CUST0000443923,MM,OT,2,2.23,9
2007,200710,2007-10-31,200709,CUST0000443923,MM,OT,3,10.06,10
2007,200711,2007-11-30,200710,CUST0000443923,MM,OT,2,3.39,11
2008,200801,2008-01-31,200712,CUST0000443923,MM,OT,1,1.56,12
2008,200802,2008-02-29,200801,CUST0000443923,MM,OT,1,4.93,13
2008,200803,2008-03-31,200802,CUST0000443923,MM,OT,3,7.11,14
2008,200804,2008-04-30,200803,CUST0000443923,MM,OT,2,7.67,15
2008,200806,2008-06-30,200805,CUST0000443923,MM,OT,1,1.56,16
2008,200807,2008-07-31,200806,CUST0000443923,MM,OT,1,0.86,17
2008,200801,2008-01-31,200712,CUST0000443941,MM,OT,1,1.39,1
2006,200606,2006-06-30,200605,CUST0000444056,LA,YF,2,12.01,1
2006,200608,2006-08-31,200607,CUST0000444056,LA,YF,1,11.029999999999998,2
2006,200604,2006-04-30,200603,CUST0000444465,XX,YA,1,3.27,1
2007,200712,2007-12-31,200711,CUST0000444640,UM,,1,2.79,1
2008,200801,2008-01-31,200712,CUST0000444640,UM,,1,1.3599999999999999,2
2008,200802,2008-02-29,200801,CUST0000444640,UM,,2,3.6799999999999997,3
2006,200612,2006-12-31,200611,CUST0000444712,UM,YA,1,1.11,1
2008,200807,2008-07-31,200806,CUST0000444712,UM,YA,1,1.11,2
2006,200609,2006-09-30,200608,CUST0000444719,LA,OT,1,21.299999999999997,1
2006,200610,2006-10-31,200609,CUST0000444719,LA,OT,1,6.41,2
2006,200612,2006-12-31,200611,CUST0000444719,LA,OT,2,13.52,3
2007,200705,2007-05-31,200704,CUST0000444719,LA,OT,1,1.7,4
2007,200712,2007-12-31,200711,CUST0000444719,LA,OT,1,9.870000000000001,5
2008,200804,2008-04-30,200803,CUST0000444719,LA,OT,1,6.41,6
2008,200806,2008-06-30,200805,CUST0000444719,LA,OT,1,9.870000000000001,7
2006,200604,2006-04-30,200603,CUST0000444732,MM,OF,1,4.38,1
2007,200709,2007-09-30,200708,CUST0000444732,MM,OF,1,2.94,2
2006,200610,2006-10-31,200609,CUST0000444878,LA,,1,0.98,1
2007,200709,2007-09-30,200708,CUST0000444916,MM,OT,2,5.67,1
2006,200609,2006-09-30,200608,CUST0000445141,XX,OA,1,10.74,1
2008,200804,2008-04-30,200803,CUST0000445141,XX,OA,1,10.74,2
2006,200604,2006-04-30,200603,CUST0000445148,LA,YF,7,28.39,1
2006,200605,2006-05-31,200604,CUST0000445148,LA,YF,13,31.020000000000003,2
2006,200606,2006-06-30,200605,CUST0000445148,LA,YF,6,22.43,3
2006,200607,2006-07-31,200606,CUST0000445148,LA,YF,7,29.029999999999998,4
2006,200608,2006-08-31,200607,CUST0000445148,LA,YF,12,34.06,5
2006,200609,2006-09-30,200608,CUST0000445148,LA,YF,15,69.899999999999991,6
2006,200610,2006-10-31,200609,CUST0000445148,LA,YF,4,48.59,7
2006,200611,2006-11-30,200610,CUST0000445148,LA,YF,8,66.99,8
2006,200612,2006-12-31,200611,CUST0000445148,LA,YF,7,20.88,9
2007,200701,2007-01-31,200612,CUST0000445148,LA,YF,10,50.919999999999987,10
2007,200702,2007-02-28,200701,CUST0000445148,LA,YF,6,16.349999999999998,11
2007,200703,2007-03-31,200702,CUST0000445148,LA,YF,10,71.23,12
2007,200704,2007-04-30,200703,CUST0000445148,LA,YF,10,46.46,13
2007,200705,2007-05-31,200704,CUST0000445148,LA,YF,13,64.600000000000009,14
2007,200706,2007-06-30,200705,CUST0000445148,LA,YF,12,51.51,15
2007,200707,2007-07-31,200706,CUST0000445148,LA,YF,9,20.46,16
2007,200708,2007-08-31,200707,CUST0000445148,LA,YF,8,16.43,17
2007,200709,2007-09-30,200708,CUST0000445148,LA,YF,9,40.23,18
2007,200710,2007-10-31,200709,CUST0000445148,LA,YF,9,52.339999999999996,19
2007,200711,2007-11-30,200710,CUST0000445148,LA,YF,11,47.18,20
2007,200712,2007-12-31,200711,CUST0000445148,LA,YF,12,87.47,21
2008,200801,2008-01-31,200712,CUST0000445148,LA,YF,10,48.34,22
2008,200802,2008-02-29,200801,CUST0000445148,LA,YF,10,63.060000000000009,23
2008,200803,2008-03-31,200802,CUST0000445148,LA,YF,13,89.17,24
2008,200804,2008-04-30,200803,CUST0000445148,LA,YF,12,26.719999999999995,25
2008,200805,2008-05-31,200804,CUST0000445148,LA,YF,18,86.68,26
2008,200806,2008-06-30,200805,CUST0000445148,LA,YF,9,66.350000000000009,27
2008,200807,2008-07-31,200806,CUST0000445148,LA,YF,3,25.4,28
2006,200604,2006-04-30,200603,CUST0000445244,MM,,8,33.029999999999994,1
2006,200605,2006-05-31,200604,CUST0000445244,MM,,2,2.45,2
2006,200606,2006-06-30,200605,CUST0000445244,MM,,5,12.709999999999999,3
2006,200608,2006-08-31,200607,CUST0000445244,MM,,4,5.1099999999999994,4
2006,200609,2006-09-30,200608,CUST0000445244,MM,,4,7.6900000000000013,5
2006,200610,2006-10-31,200609,CUST0000445244,MM,,2,5.96,6
2006,200611,2006-11-30,200610,CUST0000445244,MM,,1,1.49,7
2006,200612,2006-12-31,200611,CUST0000445244,MM,,3,7.86,8
