CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,TOTAL_VISIT,TOTAL_SPEND,AVG_SPEND,LAST_VISIT,AVG_VISIT_PER_MONTH,AGE,PROB_WEEKEND,PROB_WEEKDAY,PROB_MORNING,PROB_AFTERNOON,PROB_EVENING,PROB_BAS_L,PROB_BAS_M,PROB_BAS_S,PROB_BAS_TYPE_FULL,PROB_BAS_TYPE_SMALL,PROB_BAS_TYPE_TOPUP,PROB_BAS_PRICE_LA,PROB_BAS_PRICE_MM,PROB_BAS_PRICE_UM,PROB_BAS_DOMI_FRESH,PROB_BAS_DOMI_GROCERY,PROB_BAS_DOMI_MIXED,PROB_BAS_DOMI_NONFOOD,CUS_PRICE_LA,CUS_PRICE_MM,CUS_PRICE_UM,CUS_LIFE_OA,CUS_LIFE_OF,CUS_LIFE_OT,CUS_LIFE_PE,CUS_LIFE_YA,CUS_LIFE_YF,VISIT_PER_MONTH
CUST0000167842,UM,OT,4,21.78,5.45,12,0.444444444,9,0,1,0.25,0.75,0,0,0.75,0.25,0,1,0,0,0.75,0.25,0.75,0,0,0.25,0,0,1,0,0,1,0,0,0,0.444444444
CUST0000693377,UM,OT,4,6.58,1.64,4,0.25,16,0,1,0.5,0,0.5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.25
CUST0000777534,MM,OT,4,13.3,3.33,9,0.25,16,0,1,0.25,0.75,0,0,0.5,0.5,0,1,0,0.25,0.75,0,0.25,0.5,0.25,0,0,1,0,0,0,1,0,0,0,0.25
CUST0000213721,MM,OT,4,80.8,20.2,5,0.333333333,12,0.25,0.75,0,0.5,0.5,0.25,0.5,0.25,0.25,0.75,0,0.5,0.25,0.25,0.5,0,0.5,0,0,1,0,0,0,1,0,0,0,0.333333333
CUST0000797393,MM,OT,4,25.05,6.26,4,2,2,0.25,0.75,0.25,0.75,0,0.5,0.25,0.25,0,0.25,0.5,0.25,0.5,0,0.25,0,0.5,0,0,1,0,0,0,1,0,0,0,2
CUST0000227632,MM,OT,4,14.68,3.67,1,0.210526316,19,0,1,0.25,0.25,0.5,0,0,1,0,1,0,0,0.5,0.5,0.5,0.5,0,0,0,1,0,0,0,1,0,0,0,0.210526316
CUST0000578570,LA,OT,4,94.51,23.63,4,0.4,10,0.25,0.75,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.75,0.25,0,0.5,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0.4
CUST0000240534,UM,OT,4,81.23,20.31,7,0.25,16,0.25,0.75,0,0.5,0.5,0.5,0.5,0,0.25,0,0.75,0,0.5,0.5,0,0.5,0.5,0,0,0,1,0,0,1,0,0,0,0.25
CUST0000453310,MM,OT,4,35.38,8.85,5,0.571428571,7,0.25,0.75,0,0.5,0.5,0,0.25,0.75,0,0.75,0,0,0.75,0,0,0.25,0.25,0.25,0,1,0,0,0,1,0,0,0,0.571428571
CUST0000961954,LA,OT,4,74.98,18.75,10,0.444444444,9,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.75,0.25,0,0.25,0.25,0.5,0,1,0,0,0,0,1,0,0,0,0.444444444
CUST0000086874,LA,OT,4,35.06,8.77,10,0.333333333,12,0.5,0.5,0.25,0.75,0,0.25,0.5,0.25,0,0.75,0.25,0.75,0.25,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0.333333333
CUST0000729834,UM,OT,4,35.61,8.9,2,0.210526316,19,0.5,0.5,0.75,0.25,0,0.25,0,0.75,0,0.75,0.25,0,1,0,0,0.75,0.25,0,0,0,1,0,0,1,0,0,0,0.210526316
CUST0000758027,UM,OT,4,57.39,14.35,9,0.333333333,12,0,1,0,0.75,0.25,0.5,0,0.5,0,0.5,0.5,0,0.25,0.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0.333333333
CUST0000563743,MM,OT,4,32.96,8.24,2,0.235294118,17,0,1,0,0.25,0.75,0,1,0,0,1,0,0,0.5,0.5,0.75,0.25,0,0,0,1,0,0,0,1,0,0,0,0.235294118
CUST0000966387,XX,OT,4,26.99,6.75,5,0.2,20,0.5,0.5,0.25,0,0.75,0.25,0.5,0.25,0,0.75,0.25,0,0.75,0.25,0.25,0.25,0.5,0,0,0,0,0,0,1,0,0,0,0.2
CUST0000726742,MM,OT,4,62.77,15.69,4,0.266666667,15,0,1,1,0,0,0.25,0.75,0,0.25,0.75,0,0.25,0.5,0.25,0,0,0.75,0.25,0,1,0,0,0,1,0,0,0,0.266666667
CUST0000806205,LA,OT,4,87.29,21.82,0,0.210526316,19,0.25,0.75,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0.25,0.75,0,1,0,0,0,0,1,0,0,0,0.210526316
CUST0000792239,MM,OT,4,35.05,8.76,5,0,0,0.75,0.25,0.25,0.75,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000488148,LA,OT,4,157.47,39.37,1,1,4,0,1,0.25,0.75,0,1,0,0,0.75,0,0.25,0.75,0.25,0,0,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1
CUST0000424039,MM,OT,4,41.92,10.48,8,0.222222222,18,0.25,0.75,0.75,0.25,0,0.5,0.5,0,0.25,0,0.75,0,0.75,0.25,0.5,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0.222222222
CUST0000311641,MM,OT,4,72.53,18.13,2,0.363636364,11,0.25,0.75,0.25,0.75,0,0.75,0,0.25,0.5,0,0.25,0,0.5,0.25,0.25,0,0.5,0,0,1,0,0,0,1,0,0,0,0.363636364
CUST0000926111,UM,OT,4,61.1,15.28,16,0.363636364,11,0.25,0.75,0.25,0.5,0.25,0.5,0.5,0,0,0,1,0,0.5,0.5,0.75,0,0.25,0,0,0,1,0,0,1,0,0,0,0.363636364
CUST0000782711,MM,OT,4,29.93,7.48,2,0.2,20,0.25,0.75,0,1,0,0.25,0,0.75,0,0.75,0.25,0,0.25,0.75,0.5,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0.2
CUST0000136845,MM,OT,4,3.29,0.82,3,0.266666667,15,0,1,1,0,0,0,0.25,0.75,0,1,0,0,1,0,0,0.5,0.5,0,0,1,0,0,0,1,0,0,0,0.266666667
CUST0000667702,LA,OT,4,6.93,1.73,11,0.5,8,0.25,0.75,0.25,0.75,0,0,0.75,0.25,0,1,0,0,1,0,0,0.75,0,0.25,1,0,0,0,0,1,0,0,0,0.5
CUST0000684306,LA,OT,4,3.2,0.8,3,0.4,10,0,1,0.75,0,0.25,0,0,1,0,1,0,0,1,0,0.25,0.25,0,0.5,1,0,0,0,0,1,0,0,0,0.4
CUST0000255107,MM,OT,4,113.64,28.41,4,1,4,0.5,0.5,0,0.25,0.75,1,0,0,0.25,0,0.75,0.25,0.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000770821,MM,OT,4,142.43,35.61,4,0.19047619,21,0.25,0.75,0.25,0.5,0.25,1,0,0,0.25,0,0.75,0,1,0,0.75,0,0.25,0,0,1,0,0,0,1,0,0,0,0.19047619
CUST0000329306,LA,OT,4,9.61,2.4,9,0.363636364,11,0.25,0.75,0,1,0,0,0.25,0.75,0,1,0,0.75,0.25,0,0.5,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0.363636364
CUST0000136732,LA,OT,4,14.56,3.64,21,2,2,0,1,0.25,0.5,0.25,0,1,0,0,1,0,1,0,0,0.25,0.25,0.5,0,1,0,0,0,0,1,0,0,0,2
CUST0000659274,MM,OT,4,12.67,3.17,12,4,1,0,1,0,0.75,0.25,0,0.25,0.75,0,1,0,0.5,0.5,0,0.75,0,0,0.25,0,1,0,0,0,1,0,0,0,4
CUST0000376375,UM,OT,4,5.25,1.31,2,0.173913043,23,0,1,0.5,0.5,0,0,0.25,0.75,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.173913043
CUST0000657980,MM,OT,4,18.06,4.51,6,0.266666667,15,0.5,0.5,0,0.5,0.5,0.25,0,0.75,0,0.75,0.25,0.25,0.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.266666667
CUST0000633117,UM,OT,4,3.09,0.77,2,0.4,10,0.25,0.75,0,0,1,0,0,1,0,1,0,0,1,0,0.5,0.5,0,0,0,0,1,0,0,1,0,0,0,0.4
CUST0000978165,LA,OT,4,37.02,9.26,7,0.210526316,19,0.25,0.75,0,0.75,0.25,0.5,0.5,0,0,0.5,0.5,0.25,0.75,0,0.5,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0.210526316
CUST0000908339,LA,OT,4,33.49,8.37,6,0.235294118,17,0,1,0,0.5,0.5,0.25,0.75,0,0,0.25,0.75,1,0,0,0.5,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0.235294118
CUST0000475150,LA,OT,4,16.02,4,4,1,4,0.75,0.25,0,0,1,0,0.75,0.25,0,1,0,0.25,0.25,0.5,0.75,0.25,0,0,1,0,0,0,0,1,0,0,0,1
CUST0000813347,MM,OT,4,9.12,2.28,0,0.173913043,23,0.25,0.75,0.75,0.25,0,0,0.75,0.25,0,0.75,0,0,0.75,0,0.75,0,0,0,0,1,0,0,0,1,0,0,0,0.173913043
CUST0000774376,LA,OT,4,31.46,7.86,21,4,1,0.5,0.5,0,0.25,0.75,0.25,0.5,0.25,0,0.75,0.25,0.75,0,0.25,0.5,0,0.5,0,1,0,0,0,0,1,0,0,0,4
CUST0000327847,LA,OT,4,48.49,12.12,7,4,1,0.75,0.25,0,1,0,0.5,0.5,0,0,0.5,0.5,0.75,0.25,0,0.5,0,0.5,0,1,0,0,0,0,1,0,0,0,4
CUST0000261916,MM,OT,4,13.55,3.39,2,0.25,16,0.25,0.75,0,0.25,0.75,0,1,0,0,1,0,0,0.75,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0.25
CUST0000525497,UM,OT,4,4.4,1.1,23,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0.5,0.5,0.25,0.25,0.5,0,0,0,1,0,0,1,0,0,0,2
CUST0000166782,UM,OT,4,2.59,0.65,4,0.333333333,12,0,1,0.25,0.5,0.25,0,0,1,0,1,0,0,1,0,0.25,0.5,0,0.25,0,0,1,0,0,1,0,0,0,0.333333333
CUST0000361310,UM,OT,4,125.96,31.49,2,0.235294118,17,0.5,0.5,0,0.5,0.5,1,0,0,0.75,0,0.25,0,0.75,0.25,0.75,0,0.25,0,0,0,1,0,0,1,0,0,0,0.235294118
CUST0000950739,UM,OT,4,21.28,5.32,18,4,1,0.5,0.5,0,0,1,0,0.75,0.25,0,0.75,0.25,0,0.25,0.75,0.75,0,0.25,0,0,0,1,0,0,1,0,0,0,4
CUST0000665754,LA,OT,4,162.89,40.72,9,0.285714286,14,0,1,0,0.25,0.75,0.75,0.25,0,0.75,0.25,0,0.75,0.25,0,0.5,0,0.5,0,1,0,0,0,0,1,0,0,0,0.285714286
CUST0000927485,MM,OT,4,90.48,22.62,3,0.210526316,19,0,1,0,0.25,0.75,0.5,0.5,0,0.25,0.5,0.25,0,0.5,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0.210526316
CUST0000224172,UM,OT,4,27.61,6.9,1,0.285714286,14,0.25,0.75,0,1,0,0,0.5,0.5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.285714286
CUST0000672477,LA,OT,4,78.23,19.56,2,0.19047619,21,0.25,0.75,0,0,1,0.5,0,0.5,0.25,0.5,0.25,0,0.5,0,0.5,0,0,0.5,1,0,0,0,0,1,0,0,0,0.19047619
CUST0000807555,MM,OT,4,2.31,0.58,13,1.333333333,3,0.25,0.75,0.5,0.25,0.25,0,0,1,0,0.75,0,0,0.25,0.25,0,0.25,0.25,0.25,0,1,0,0,0,1,0,0,0,1.333333333
CUST0000405232,UM,OT,4,6.16,1.54,6,0,0,0,1,0,1,0,0,0.25,0.75,0,1,0,0,0.75,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000961785,LA,OT,4,6.8,1.7,6,0.444444444,9,0,1,0.5,0,0.5,0,0.25,0.75,0,1,0,0,1,0,0.25,0.5,0.25,0,1,0,0,0,0,1,0,0,0,0.444444444
CUST0000823682,MM,OT,4,16.05,4.01,10,2,2,0,1,0,0.5,0.5,0,0.25,0.75,0,1,0,0,1,0,0.5,0.25,0.25,0,0,1,0,0,0,1,0,0,0,2
CUST0000011284,UM,OT,4,9.56,2.39,3,0.333333333,12,0.25,0.75,0.75,0.25,0,0,0,1,0,1,0,0,1,0,0,0.25,0,0.75,0,0,1,0,0,1,0,0,0,0.333333333
CUST0000934224,UM,OT,4,27.06,6.76,2,0.25,16,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.25
CUST0000157936,MM,OT,4,42.82,10.71,18,2,2,0.25,0.75,0.75,0.25,0,0.25,0.5,0.25,0.25,0.75,0,0,1,0,0.75,0.25,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000659089,UM,OT,4,67.67,16.92,9,0.8,5,0.25,0.75,0,0.25,0.75,0.75,0.25,0,0,0.25,0.75,0.25,0.75,0,0.25,0.25,0.5,0,0,0,1,0,0,1,0,0,0,0.8
CUST0000731776,MM,OT,4,91.12,22.78,6,0.444444444,9,0.25,0.75,0.5,0.5,0,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0,0.5,0,0,1,0,0,0,1,0,0,0,0.444444444
CUST0000774121,UM,OT,4,37.02,9.25,3,0.266666667,15,0,1,0.5,0.5,0,0,1,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0.266666667
CUST0000634424,LA,OT,4,39.64,9.91,26,4,1,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0.25,0,0.5,0.5,0.75,0.25,0,0.75,0,0.25,0,1,0,0,0,0,1,0,0,0,4
CUST0000820228,LA,OT,4,168.15,42.04,2,0.19047619,21,0,1,0,0.75,0.25,1,0,0,0.25,0,0.75,0.25,0.75,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.19047619
CUST0000773601,UM,OT,4,46.38,11.59,7,0.210526316,19,0,1,0.5,0.5,0,0.25,0.25,0.5,0,0.75,0.25,0,0.5,0.25,0.25,0,0.25,0.5,0,0,1,0,0,1,0,0,0,0.210526316
CUST0000082191,MM,OT,4,15.6,3.9,7,1.333333333,3,0.25,0.75,0.5,0.25,0.25,0,0.5,0.5,0,1,0,0.5,0.5,0,0.5,0.25,0.25,0,0,1,0,0,0,1,0,0,0,1.333333333
CUST0000441595,XX,OT,4,9.22,2.3,5,0.4,10,0.5,0.5,0.5,0,0.5,0,0,1,0,1,0,0.25,0.5,0.25,0.5,0.25,0,0.25,0,0,0,0,0,1,0,0,0,0.4
CUST0000862494,UM,OT,4,99.7,24.93,6,1,4,0.25,0.75,0,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0,1
CUST0000015814,UM,OT,4,2.61,0.65,16,0.4,10,0,1,0,0.25,0.75,0,0.25,0.75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.4
CUST0000041470,LA,OT,4,138.2,34.55,11,0.363636364,11,0.25,0.75,0.75,0.25,0,1,0,0,0.25,0,0.75,0,0.75,0.25,0.75,0,0.25,0,1,0,0,0,0,1,0,0,0,0.363636364
CUST0000265419,MM,OT,4,24.04,6.01,3,2,2,0.5,0.5,0.75,0,0.25,0,0.75,0.25,0,0.75,0,0.25,0.5,0,0.75,0,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000814186,MM,OT,4,11.11,2.78,4,0.5,8,0.25,0.75,0.75,0.25,0,0,0.75,0.25,0,1,0,0.25,0.75,0,0.5,0.25,0,0.25,0,1,0,0,0,1,0,0,0,0.5
CUST0000165748,LA,OT,4,15.88,3.97,14,0.444444444,9,0,1,0,1,0,0,0.25,0.75,0,1,0,0.25,0.5,0,0.5,0.25,0,0.25,1,0,0,0,0,1,0,0,0,0.444444444
CUST0000645048,UM,OT,4,51.25,12.81,5,0.5,8,0.5,0.5,0,0.75,0.25,0.25,0.75,0,0,0.75,0.25,0.25,0.75,0,0.75,0.25,0,0,0,0,1,0,0,1,0,0,0,0.5
CUST0000915919,UM,OT,4,7.71,1.93,6,0.235294118,17,0.5,0.5,0.5,0.25,0.25,0,0,1,0,1,0,0,0.75,0.25,0.75,0,0,0.25,0,0,1,0,0,1,0,0,0,0.235294118
CUST0000409277,MM,OT,4,19.32,4.83,18,0.5,8,0.5,0.5,0,0.25,0.75,0,0.75,0.25,0,0.5,0.5,0,0.5,0.5,0.25,0.25,0.5,0,0,1,0,0,0,1,0,0,0,0.5
CUST0000978290,LA,OT,4,6.25,1.56,13,0.666666667,6,0.75,0.25,0.5,0.5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.666666667
CUST0000395929,XX,OT,4,14.13,3.53,5,1,4,0,1,0,1,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,1,0,0,0,1
CUST0000443769,MM,OT,4,57.68,14.42,1,0.19047619,21,0,1,0.25,0.25,0.5,0.5,0.25,0.25,0,0.5,0.5,0,0.25,0.5,0,0.75,0,0.25,0,1,0,0,0,1,0,0,0,0.19047619
CUST0000652069,MM,OT,4,64.06,16.02,3,1,4,0.25,0.75,0.25,0,0.75,0.5,0.5,0,0,0.5,0.5,0.25,0.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000253363,LA,OT,4,4.76,1.19,2,0.25,16,0.25,0.75,0.5,0.25,0.25,0,0,1,0,1,0,0,1,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0.25
CUST0000683141,LA,OT,4,52.2,13.05,7,0.4,10,0.5,0.5,0,0.25,0.75,0.5,0.25,0.25,0,0.5,0.5,0.75,0.25,0,0.25,0.25,0.5,0,1,0,0,0,0,1,0,0,0,0.4
CUST0000012241,LA,OT,4,4.58,1.14,3,0.210526316,19,0.5,0.5,0,1,0,0,0.5,0.5,0,1,0,0.5,0.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.210526316
CUST0000139500,LA,OT,4,30.37,7.59,1,0.153846154,26,0.5,0.5,1,0,0,0.75,0.25,0,0,0.25,0.75,1,0,0,0.5,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0.153846154
CUST0000193284,MM,OT,4,13.13,3.28,6,0.5,8,0,1,0.25,0.25,0.5,0,0.25,0.75,0,1,0,0.25,0.75,0,0.75,0,0.25,0,0,1,0,0,0,1,0,0,0,0.5
CUST0000284951,UM,OT,4,16.69,4.17,12,0.266666667,15,0.25,0.75,0,0.75,0.25,0,0.5,0.5,0,1,0,0,1,0,0.25,0.25,0.5,0,0,0,1,0,0,1,0,0,0,0.266666667
CUST0000598136,LA,OT,4,88.75,22.19,9,0.25,16,1,0,0.25,0,0.75,0.25,0.75,0,0.25,0.75,0,0.25,0.5,0.25,0.5,0,0.25,0.25,1,0,0,0,0,1,0,0,0,0.25
CUST0000425869,MM,OT,4,33.3,8.32,2,0.181818182,22,0.5,0.5,0,1,0,0,1,0,0,0.5,0.5,0,0.75,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0.181818182
CUST0000642917,MM,OT,4,12.89,3.22,8,0.8,5,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.75,0,0.25,0,1,0,0,0,1,0,0,0,0.8
CUST0000572969,MM,OT,4,7.04,1.76,3,0.333333333,12,0,1,0,0,1,0.5,0,0.5,0,0.5,0.5,0.25,0.5,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0.333333333
CUST0000915462,LA,OT,4,100.84,25.21,3,0.173913043,23,0.25,0.75,0.75,0.25,0,1,0,0,0.5,0,0.5,1,0,0,0.25,0,0.75,0,1,0,0,0,0,1,0,0,0,0.173913043
CUST0000757747,LA,OT,4,52.23,13.06,2,0.2,20,0,1,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0,1,0,0,0.25,0,0.75,0,1,0,0,0,0,1,0,0,0,0.2
CUST0000009237,LA,OT,4,6.47,1.62,11,0.266666667,15,0,1,0.25,0.75,0,0,0,1,0,1,0,0,1,0,0.25,0.25,0.25,0.25,1,0,0,0,0,1,0,0,0,0.266666667
CUST0000172126,MM,OT,4,14.88,3.72,20,0.571428571,7,0.5,0.5,0.25,0.25,0.5,0,0,1,0,0.5,0,0,0.25,0.25,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0.571428571
CUST0000082689,MM,OT,4,24.66,6.17,24,2,2,0.25,0.75,0,0.25,0.75,0.25,0.5,0.25,0,0.25,0.75,0.25,0.75,0,0.75,0.25,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000587304,MM,OT,4,22.15,5.54,1,0.166666667,24,0,1,0.25,0.5,0.25,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.166666667
CUST0000679741,LA,OT,4,45.3,11.32,20,1.333333333,3,0.25,0.75,0,0.5,0.5,0.25,0.25,0.5,0.25,0.75,0,0.75,0.25,0,0.25,0,0.5,0.25,1,0,0,0,0,1,0,0,0,1.333333333
CUST0000069479,UM,OT,4,55.81,13.95,1,0.363636364,11,0.25,0.75,0,0,1,0.25,0.75,0,0,0.75,0.25,0,0.75,0.25,0.75,0.25,0,0,0,0,1,0,0,1,0,0,0,0.363636364
CUST0000048640,LA,OT,5,6.34,1.27,1,0.625,8,0.8,0.2,0,0,1,0,0.2,0.8,0,1,0,0.2,0.6,0,0.2,0.6,0,0.2,1,0,0,0,0,1,0,0,0,0.625
CUST0000044690,MM,OT,5,5.55,1.11,22,5,1,0.4,0.6,0.2,0.6,0.2,0,0.2,0.8,0,1,0,0,1,0,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,5
CUST0000930266,MM,OT,5,61.13,12.23,14,0.555555556,9,0,1,0.4,0.4,0.2,0.2,0.2,0.6,0,0.8,0.2,0.2,0.6,0.2,0.6,0.2,0.2,0,0,1,0,0,0,1,0,0,0,0.555555556
CUST0000492500,LA,OT,5,3.15,0.63,3,0.5,10,0.2,0.8,0.2,0.6,0.2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.5
CUST0000857162,MM,OT,5,32.47,6.49,5,0.238095238,21,0.4,0.6,0.2,0.8,0,0.2,0.4,0.4,0,0.8,0.2,0.2,0.2,0.4,0.6,0,0.2,0.2,0,1,0,0,0,1,0,0,0,0.238095238
CUST0000940911,LA,OT,5,111.99,22.4,11,0.454545455,11,0.4,0.6,0.2,0.4,0.4,0.6,0.4,0,0.4,0,0.6,0.4,0.6,0,0.4,0,0.6,0,1,0,0,0,0,1,0,0,0,0.454545455
CUST0000631412,MM,OT,5,36.44,7.29,3,5,1,0.4,0.6,0.2,0.6,0.2,0.2,0.4,0.4,0,0.6,0.4,0.2,0.4,0.4,0.4,0.4,0.2,0,0,1,0,0,0,1,0,0,0,5
CUST0000991373,LA,OT,5,133.28,26.66,11,0.625,8,0.6,0.4,0,0.6,0.4,0.6,0.4,0,0.2,0,0.8,0.2,0.8,0,0.6,0.2,0.2,0,1,0,0,0,0,1,0,0,0,0.625
CUST0000273243,LA,OT,5,101.35,20.27,2,0.555555556,9,0.4,0.6,0.8,0,0.2,1,0,0,0.2,0,0.8,0.6,0.4,0,0.8,0,0.2,0,1,0,0,0,0,1,0,0,0,0.555555556
CUST0000932232,UM,OT,5,34,6.8,1,0.454545455,11,0.2,0.8,1,0,0,0,1,0,0,0.8,0.2,0.8,0.2,0,0.6,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0.454545455
CUST0000184131,XX,OT,5,29,5.8,1,0.192307692,26,0.6,0.4,1,0,0,0.2,0.2,0.6,0,0.8,0.2,0.4,0.4,0.2,0,0.8,0,0.2,0,0,0,0,0,1,0,0,0,0.192307692
CUST0000780201,MM,OT,5,32.69,6.54,1,0.625,8,0.2,0.8,0,0.6,0.4,0.2,0.2,0.6,0,0.6,0.4,0,0.6,0.4,0.4,0,0.6,0,0,1,0,0,0,1,0,0,0,0.625
CUST0000942645,MM,OT,5,5.91,1.18,4,0.294117647,17,0.2,0.8,0.6,0.2,0.2,0,0.4,0.6,0,1,0,0,1,0,0.6,0.4,0,0,0,1,0,0,0,1,0,0,0,0.294117647
CUST0000108418,UM,OT,5,22.51,4.5,11,0.333333333,15,0.2,0.8,0,0.4,0.6,0,0.8,0.2,0,1,0,0.2,0.6,0.2,0.6,0,0.4,0,0,0,1,0,0,1,0,0,0,0.333333333
CUST0000179766,UM,OT,5,241.56,48.31,0,0.217391304,23,0.4,0.6,0,0.8,0.2,1,0,0,1,0,0,0,0,1,0.8,0,0.2,0,0,0,1,0,0,1,0,0,0,0.217391304
CUST0000724403,MM,OT,5,188.53,37.71,1,0.227272727,22,0.2,0.8,0,0,1,1,0,0,0.6,0,0.4,0.4,0.6,0,0.2,0.4,0.4,0,0,1,0,0,0,1,0,0,0,0.227272727
CUST0000415373,LA,OT,5,11.47,2.29,19,0.625,8,0.6,0.4,0.4,0.6,0,0,0,1,0,0.8,0,0.2,0.6,0,0,0.6,0,0.2,1,0,0,0,0,1,0,0,0,0.625
CUST0000805189,MM,OT,5,98.44,19.69,4,0.25,20,0,1,0.2,0,0.8,0.2,0.6,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.6,0.2,0,0,0,1,0,0,0,1,0,0,0,0.25
CUST0000917170,MM,OT,5,28.63,5.73,19,0,0,0,1,0.4,0.6,0,0.2,0.6,0.2,0,0.8,0.2,0.2,0.8,0,0.8,0.2,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000393597,MM,OT,5,73.22,14.64,8,0.714285714,7,0.4,0.6,0.2,0.6,0.2,0.6,0.2,0.2,0.2,0.2,0.6,0.6,0.4,0,0.4,0,0.6,0,0,1,0,0,0,1,0,0,0,0.714285714
CUST0000421273,MM,OT,5,71.91,14.38,14,0.416666667,12,0.2,0.8,0,0.6,0.4,0.6,0.4,0,0,0.4,0.6,0,0.4,0.6,0.8,0,0.2,0,0,1,0,0,0,1,0,0,0,0.416666667
CUST0000061512,MM,OT,5,12.63,2.53,2,0.294117647,17,0,1,0,0.8,0.2,0,0.4,0.6,0,1,0,0,0.4,0.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0.294117647
CUST0000584770,LA,OT,5,23.32,4.66,22,1,5,0,1,0.4,0.4,0.2,0.2,0.4,0.4,0,0.6,0.4,0,1,0,0,0.8,0.2,0,1,0,0,0,0,1,0,0,0,1
CUST0000093486,UM,OT,5,31.59,6.32,3,0.416666667,12,0.4,0.6,0.2,0.4,0.4,0.2,0.8,0,0,0.8,0.2,0.4,0.6,0,0.8,0,0.2,0,0,0,1,0,0,1,0,0,0,0.416666667
CUST0000111459,MM,OT,5,8.12,1.62,7,0.263157895,19,0.2,0.8,0.4,0.4,0.2,0,0,1,0,0.8,0,0,0.8,0,0.2,0.6,0,0,0,1,0,0,0,1,0,0,0,0.263157895
CUST0000092356,MM,OT,5,17.52,3.5,3,0.454545455,11,0.4,0.6,0.8,0.2,0,0,0.2,0.8,0,0.8,0.2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.454545455
CUST0000362891,UM,OT,5,4.34,0.87,1,0.208333333,24,0.2,0.8,0.2,0.8,0,0,0,1,0,1,0,0,1,0,0,0.4,0,0.6,0,0,1,0,0,1,0,0,0,0.208333333
